,text,title
27,"* 경기도에 있는 도시의 공중화장실 정보를 제공 합니다.
* 자신이 위치한 곳의 시를 선택 후 지도에서 자신의 위치를 선택 하여 가장가까운 공중 화장실을 찾을 수 있습니다.
* 이 앱은 다음지도 api를 이용하여 주위 공중 화장실 위치를 제공 합니다.
* 이 앱에서 제공하는 화장실 현환은 ""경기데이터드림""에서 제공 합니다.",공공 화장실 찾기
28,"[미세먼지 초미세먼지 등 공기질 확인의 끝판왕]

▶미세먼지 걱정이시죠?
- 가장 정확한 공기질 업데이트. 한 눈에 확인하세요.
- 미세먼지(PM25, PM10)을 즉시 확인 가능합니다.
- 대기오염과 미세먼지정보를 확인하여 창문 열때와 외출할 때 참고하세요.
- 미세먼지(PM10), 초미세먼지(PM2.5)는 물론 아황산가스(SO2), 일산화탄소(CO), 오존(O3), 이산화질소(NO2)도 환경 기준에 따라 확인할 수 있습니다.
- 단계에 따라(매우 나쁨, 나쁨, 보통, 좋음)에 따라 행동 요령을 보실 수 있습니다.


- 중국, 일본, 한국의 오염물질이 어떻게 바람을 타고 이동하고 있을까요?
- 오염물질 이동을 지도에서 다이나믹하게 확인할 수 있습니다.


- 오염물질의 각 종류별로 자세한 설명을 제공합니다.
- 알아야 대응할 수 있지요


- 앱을 켜지 않고도 공기가 나빠지면 바로 알려 줍니다(다음 버젼 예정)


- 중국에 가시면 소용 없냐구요? 미국에 여행가면요?
- 걱정하지 마세요. 전세계 모든 곳의 공기질 정보를 제공합니다


• 정확한 위치(GPS 및 네트워크 기반) : 가까운 관측소를 찾아 정확한 대기오염 정보를 확인하는데 필요합니다.

* 자료 제공 : 환경부 한국환경공단 (에어코리아), aqicn.org, nullschool.net, 미국 환경청(EPA)
----
개발자 연락처 :
999-9999
자세히 알아보기",미세먼지 완전정복
29,"경기도내 유아 관련 시설 현황 검색

어린이집
유치원
키즈카페
놀이터
국가예방접종지정의료기관

전화걸기
홈페이지 링크
지도
내비게이션(티맵)
자세히 알아보기",경기도의 유아들
30,"▶ 실시간 채팅 기능을 갖춘 해수욕장 날씨 App !!!
실시간 채팅 기능을 통해 기상예보가 아닌 현장에 있는 다른 사용자로부터 생생한 기상상황을 알 수 있습니다. 또한 채팅을 통해 날씨 이외의 여러 정보 교류도 가능합니다.~

▶ 주요기능
- 해수욕장의 현장 날씨
- 현장에 있는 다른 사용자와의 대화를 통해 실제 기상상황을 전달 받을 수 있음
- 현장에 있는 다른 사용자와 실시간 대화 가능
- 현장에 있는 다른 사용자와의 실시간 대화를 통해 해수욕장의 다양한 정보 교류

*날씨에 관한 정보는 공공데이터3.0의 기상청 api를 통해 받은 현재 시간대의 날씨를 나타내고 있어 약간의 차이가 있을 수 있습니다.
*주차가능은 해수욕장 전용의 주차장 보유 여부를 나타내는 것입니다. (현재 빈 자리가 있음을 나타내는 것은 아닙니다.)
*고객지원 email: kwonbae0212@gmail.com
자세히 알아보기",BeachCHAT(비치챗)
31,"복잡하고 불편하기만 했던 리콜제품/식품 검색
국민리콜에서 쉽고 간편하게 검색해서 정확한 정보를 확인하세요!

★국민리콜의 특별한 기능

1. 카테고리별 제품 분류
우리에게 익숙한 카테고리로 리콜제품을 분류하여 검색 편의성 UP!

2. 해시태그 및 사진 등록
이용자들이 함께 등록하는 제품의 해시태그와 사진으로 검색 정확도 UP!

3. 인증 제품 검색
내가 사용하고 있는 제품의 인증 정보 반드시 확인하세요!

4. 관심 제품 저장
관심 제품으로 저장된 리콜 제품, 인증 제품의 정보를 한 눈에 확인하세요!

[필수접근권한]
- 저장공간 : 제품에 정보 등록 시 사진을 첨부하는 경우 사진을 저장하기 위해 이 권한이 필요합니다.
----
개발자 연락처 :
010-3007-8201
자세히 알아보기",국민리콜
32,"        NAVER 부동산 1위
국내 최대규모의 직거래 Community

한 주에 1만개 이상의 직거래 매물이 올라와 거래되는
13년간 회원수 방문수 1위 ""피터팬의 좋은방구하기""
지역별 게시판을 통해 찾아 보던 직거래 매물들
원룸 투룸 빌라 오피스텔 룸메까지!

한 눈에 보고 쉽게 문의 할 수 있게
으로 출시되었습니다.





ㄴ국내유일 최대규모 전체 매물의 70%이상이 직거래 매물이라 허위매물이 없다

ㄴ국내최초 안심직거래 서비스로 부동산 직거래 위험성 0%





ㄴ등기부확인 권리분석

ㄴ임대차계약서 초안작성

ㄴ권리보험 보증금 100%보장

ㄴ임차권 문제시 무료 법률상담

ㄴ보증금 반환소송 무료대행




ㄴ국내 최초 ZERO부동산 시행

ㄴ이제는 방 계약 후 수수료를 내지 않는다





내방구하기

ㄴ내게 꼭 맞는 방을 찾아드려요


무료등기부확인

ㄴ부동산 등기부 확인 후 거래하세요!


주거디딤돌

ㄴ주거비용 마련이 어려울 땐?


내집꾸미기

ㄴ전문가의홈스타일링



피터팬의 좋은방 구하기는 전 국민
부동산 직거래 저변확대를 위해 NAVER와 협약
매달 20,000건 이상의 직거래 매물정보를
제공하고 있습니다.










▶
✔ 홈페이지 : http://www.peterpanz.com/
✔ 블로그 : http://blog.naver.com/ilovedukkubi
자세히 알아보기",피터팬의 좋은방 구하기
33,"실시간도착정보는 인천광역시 제공되는 공공데이터이며, 해당 서버 상황에 따라 오차가 발생하거나 제공되지 않을 수 있습니다.


* 자주 이용하는 정류장 및 노선을 즐겨찾기로 등록/삭제 할 수 있습니다.
* 정류장 검색 및 정류소 도착정보를 실시간으로 제공합니다.
* 현재위치를 기반으로 주변정류소를 검색합니다.
* 노선 검색 및 실시간 버스 위치정보를 조회합니다.

design ref.
http://www.icons-land.com/
https://www.iconfinder.com/bangnguyenanh
자세히 알아보기",인천버스
34,"코어웨더 애플리케이션에 제공하는 기능들은 아래와 같습니다.
기상청에서 제공하는 데이터를 바탕으로 정보를 가져옵니다.

[주요 기능 설명]

- 날씨 실시간 정보 제공

날씨 실시간 정보를 제공받기 위해서는 인터넷 (LTE / WIFI) 연결이 필요합니다. 우선적으로 확인을 필히 부탁드립니다.
매일매일 기상청에서 제공하는 일기예보 정보를 간단하게 받아보세요.
개발과정은 복잡하지만, 여러분이 앱을 실행하여 보는것은 정말 간단합니다.

- 날씨 알림 제공

원하는 시간에 알림을 받아보세요! 직접 설정하고 자신이 설정한 지역을 알림과 팝업으로 정확하게 알려드립니다.
또한, 오전 8시에 제공되는 일기예보 한줄 알림을 받아보세요. 그냥 보고만 나가세요. 저희가 다 해드리겠습니다.

- 코어웨더만에 특별한 기능, 비에 대한 날씨 정보 제공

사용자가 직접 자신의 위치에 대한 비가 오는지를 알려주는 기능입니다.
최근 1시간에 대한 예보만 등록되며 이후에는 또 한번 등록을 해줘야 하는 부분입니다.

- 실시간 습도, 강수량, 최저/최고온도 확인

화면을 오른쪽으로 밀어보세요! 기존 날씨와 다르게 더 상세한 일기예보를 받아보실수 있습니다.
----
개발자 연락처 :
문의 이메일: novus3p@novus3p.com
* 고객센터는 각 서비스 상단 우측 또는 메인에 위치하고 있습니다.
자세히 알아보기",코어웨더 2.0
35,"코리아카드(KOREA CARD) 앱은 한국의 주요 문화 유산과 자연 환경, 주요 관광지 등을 전 세계 사람들에게 쉽고 정확하게 알리고자 합니다.

코리아카드(KOREA CARD)는 관광지의 상세정보(관광지의 사진, 전화번호, 사이트, 관람시간, 요금, 관광지의 상세정보, 교통편, 지도 등)를 한국어 포함 11개 국가의 언어(한국어, 영어, 중국어(간체), 중국어(번체), 일본어, 독일어, 러시아어, 프랑스어, 스페인어, 이탈리아어, 베트남어)로 서비스합니다. 한국을 방문한 외국인들은 코리아카드(KOREA CARD) 앱을 통해 한국 주요 관광지의 정보를 쉽고 정확하게 만나볼 수 있습니다. 한국을 알릴 수 있도록 주변의 많은 외국인들에게 소개해 주세요.


*앱 사용 방법*
앱을 실행 후, 가지고 계신 각 카드의 사진을 비추기만 하면 자동으로 관광지의 이미지를 인식하여 해당 정보를 정확하게 알려드립니다.
앱의 모든 정보는 광고 없이 무료로 사용이 가능합니다.

*주의 - 저작권 안내*
앱에 사용된 이미지의 모든 저작권은 Visitseoulnet, 한국관광공사, 서울시, 경주시, 제주관광공사 등에 있으며, 이미지의 무단 다운로드 및 재사용을 금지합니다. KOREA CARD는 위 출처의 허락을 얻어 이미지 및 기타 정보를 비상업적인 용도(앱 무료 서비스)로 사용 중이며, 이미지의 초상권, 저작권 및 기타 권리를 보유하고 있지 않습니다. KOREA CARD는 제 3자가 위 이미지를 허락 없이 사용하여 발생하는 분쟁에 대하여 책임지지 않습니다.

* 앱 키워드
코리아카드, 한국카드, koreacard, korea card, tour card, 관광카드, 투어카드, visit korea, tour korea, 서울카드, seoul card, 경주카드, 제주카드, 한국, 서울, 경주, 제주
자세히 알아보기",KOREA CARD
36,"대한민국 가장 아름다운 도시 세종
그에 걸맞는 버스 노선, 실시간 정보 어플


*세종 버스 경로, 버스 노선도 제공
*세종 실시간 버스 위치
*세종 실시간 버스정류장 도착 정보
*세종 버스 실시간 노선 정보


지원 기능
- 세종 버스 노선, 경로 실시간 위치 정보
- 세종 버스 정류장 실시간 도착 정보
- 자주 타는 버스 즐겨찾기
- 검색기록

세종버스 노선 경로 및 정류소의 도착 정보등을 제공합니다.

==================================================
실시간 도착 정보는 국토교통부로부터 제공되는 공공데이터이며, 해당 서버 상황에 따라 오차가 발생하거나 제공되지 않을 수 있습니다.
==================================================
----
----
개발자 연락처 :
Tel. support@malang.kr
Address. 강남구 강남대로 238 스카이쏠라빌딩 11층
자세히 알아보기",세종버스
37,"파도플러스(Pado plus)는
아래와 같은 기능을 제공합니다.

1. 쉽고 간단한 병원 찾기

2. 의약품 정보 검색

3. 빠른 병원 진료 예약*

4. QR코드를 이용한 간편한 진료접수*

5. 언제든지 열람 가능한 진료 및 처방기록*

6. 처방 약품 복약 및 상세정보 확인*

7. 진료일정 / 처방약품 복용시간 알리미*

8. 자녀 진료 기록 관리*

*해당 기능은 제휴된 병원만 제공되오니
이점 참고하여 이용에 불편 없으시기 바랍니다.

파도플러스 애플리케이션과 관련한 문의는
아래 정보로 연락 주시기 바랍니다.

개발사 : (주)크레도웨이
이메일 : clinicplus@credoway.com
전화번호 : +82-2-1644-4207
자세히 알아보기",파도플러스
38,"복잡하고 알기 어려웠던 미세먼지, 초미세먼지 상태를
보다 쉽게 만나보세요 :)

* 미세먼지/초미세 먼지 상태
- 현재 내 위치/위치 검색으로 알아보는 미세먼지, 초미세먼지 상태

* 미세한 습관
- 미세먼지/초미세 먼지 상태 별로 어떻게 해야할지 행동을 안내해드려요.

* 위젯으로 빠르게 확인하기
- 언제 어디서나 손쉽게 대기 상태를 살펴보세요!


※ 미세한은 한국환경공단(에어코리아)의 실시간 관측 데이터 자료를 활용하고 있습니다.

=====

[선택적 접근 권한]
※ 위치 : 기기 위치정보에 대한 접근권한으로, 현위치 검색 시 사용합니다.
- 권한을 허가하지 않더라도, 위치 검색하여 상태를 조회하여 사용하실 수 있습니다.
- [스마트폰 설정 > 애플리케이션 > 미세한 > 권한]에서 설정을 변경하실 수 있습니다.
자세히 알아보기",미세한
39,"세상에 없던, 영웅탐험 'AR' RPG 등장!
여행&교육&건강, 게임에 다담다! 역사탐험대AR

지금 봉인된 세계영웅을 구하고, 세상 밖으로 함께 모험을 떠나세요!


▶게임 특징


1. 여행
- 한국관광공사에서 지정한 명소 100선을 포함한 주요 관광지에서는 4성급 영웅 등장!
- 명소에서만 등장하는 유물던전을 클리어하고, 국보와 보물 장비를 획득하세요!

2. 교육
- 이순신, 세종대왕, 나폴레옹, 간디 등 실존 세계영웅들을 만날 수 있어요!
- 재미있는 웹툰을 통해 실존 영웅들의 이야기를 확인해보세요~
- 퀴즈로 등장하는 한국사능력검정시험 초급문제들을 풀고 지식도 쌓아보세요~

3. 건강
- 길거리에서 등장하는 재료를 채집하고 강력한 무기와 방어구를 제작하세요~
- 길거리에 있는 던전, 보스 레이드 던전을 찾아 이동해보세요! 강력한 보상이 기다립니다.
- 2km x 2km 구역마다 존재하는 스팟을 점령하고 해당 구역의 주인이 되어 보세요!

4. 게임
- 영웅들과 함께 최고의 전략가가 되어 랭킹전의 승리자가 되어보세요~
- 매일 펼쳐지는 광역시 단위 대규모 지역 점령전에 참여하여 특별한 버프를 받으세요!

지금, 역사탐험대AR 공식 카페에서는 특별한 이벤트가 진행 중입니다!

▶공식카페
http://cafe.naver.com/historyepar


▶게임 이용 편의를 위해 아래와 같은 권한이 요청 됩니다.
1. 위치 권한
Wi-Fi, 기지국에서 받는 위치 정보를 이용하여 게임 진행 시 필요한 권한입니다.
2. 기기 사진, 미디어, 파일 사용 권한
게임 데이터를 저장소에 저장하기 위해 필요한 권한입니다.
3. 카메라 권한
게임 진행 시 카메라를 이용하여 필요한 권한입니다.
4. 통화상태 관리 및 전화 권한
게임 내 이벤트 응모에 필요한 권한입니다.

▶ 고객센터 안내
(주) 한빛소프트
전화 문의 : 02-703-0743
오전10:00~12:00, 오후14:00~16:00 (주말/공휴일 휴무)
----
개발자 연락처 :
주소 : 서울특별시 금천구 가산디지털 1로 186 3층 (08502)
고객지원센터 : 02-703-0743
자세히 알아보기",역사탐험대AR
